"drugbank_id"	"pert_id"	"inchi_key"	"cmap_name"	"compound_aliases"	"target"	"moa"	"common_name"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"KIT"	"FLT3 inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT3"	"KIT inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"PDGFRB"	"RET tyrosine kinase inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"FGFR1"	"RET tyrosine kinase inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"DDR2"	"RET tyrosine kinase inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"BRAF"	"KIT inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"RAF1"	"FLT3 inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT3"	"VEGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FGFR1"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"RET"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"RAF1"	"RET tyrosine kinase inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"RAF1"	"KIT inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"PDGFRB"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"DDR2"	"FLT3 inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"RAF1"	"VEGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT3"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"DDR2"	"KIT inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"DDR2"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT1"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"RAF1"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT3"	"FLT3 inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"KIT"	"KIT inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"BRAF"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"FGFR1"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT3"	"FLT3 inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"BRAF"	"FLT3 inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT4"	"KIT inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"PDGFRB"	"FLT3 inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"RET"	"VEGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT4"	"VEGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT1"	"VEGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"PDGFRB"	"KIT inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"RET"	"RET tyrosine kinase inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"KIT"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"KDR"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"RET"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT4"	"FLT3 inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FGFR1"	"KIT inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"RAF1"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"RAF1"	"FLT3 inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"KDR"	"VEGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"BRAF"	"VEGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"KIT"	"VEGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"PDGFRB"	"VEGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"BRAF"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"KDR"	"FLT3 inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"PDGFRB"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT4"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT1"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"KDR"	"KIT inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"RET"	"FLT3 inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"FGFR1"	"FLT3 inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"FGFR1"	"VEGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT4"	"RET tyrosine kinase inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"KDR"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"KDR"	"VEGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FGFR1"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"RAF1"	"KIT inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"BRAF"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"BRAF"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT3"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FGFR1"	"FLT3 inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT1"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"KDR"	"RET tyrosine kinase inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"DDR2"	"VEGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"PDGFRB"	"KIT inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT4"	"VEGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT4"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT1"	"FLT3 inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"KIT"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT3"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"FGFR1"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"KDR"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT4"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT4"	"FLT3 inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"BRAF"	"KIT inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"DDR2"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT1"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT1"	"KIT inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"PDGFRB"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"KIT"	"KIT inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT3"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"KDR"	"FLT3 inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"DDR2"	"RET tyrosine kinase inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"DDR2"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"PDGFRB"	"VEGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"KIT"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"RAF1"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"KIT"	"RET tyrosine kinase inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"RET"	"RET tyrosine kinase inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"PDGFRB"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"KIT"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"DDR2"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"RET"	"PDGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"KIT"	"FLT3 inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"RAF1"	"VEGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT3"	"KIT inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"BRAF"	"VEGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"KIT"	"VEGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"DDR2"	"VEGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FGFR1"	"RET tyrosine kinase inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"RET"	"VEGFR inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT1"	"FLT3 inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT3"	"RET tyrosine kinase inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"KDR"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT4"	"RAF inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K23984367"	"MLDQJTXFUGDVEO-UHFFFAOYSA-N"	"SORAFENIB"	""	"FLT1"	"RET tyrosine kinase inhibitor"	"SORAFENIB"
"DB00398"	"BRD-K49810818"	"CGFGJVMEGKQFPL-UHFFFAOYSA-N"	"SORAFENIB"	""	"RAF1"	"PDGFR inhibitor"	"SORAFENIB"
"DB00399"	"BRD-K84253429"	"XRASPMIURGNCCH-UHFFFAOYSA-N"	"ZOLEDRONIC-ACID"	""	"FDPS"	"Bone resorption inhibitor"	"ZOLEDRONIC ACID"
"DB00399"	"BRD-K84253429"	"XRASPMIURGNCCH-UHFFFAOYSA-N"	"ZOLEDRONIC-ACID"	""	"FDPS"	"Osteoclast inhibitor"	"ZOLEDRONIC ACID"
"DB00399"	"BRD-K84253429"	"XRASPMIURGNCCH-UHFFFAOYSA-N"	"ZOLEDRONIC-ACID"	""	"FDPS"	"Farnesyl pyrophosphate synthase inhibitor"	"ZOLEDRONIC ACID"
"DB00399"	"BRD-K84253429"	"XRASPMIURGNCCH-UHFFFAOYSA-N"	"ZOLEDRONIC-ACID"	""	"FDPS"	"Metalloproteinase inhibitor"	"ZOLEDRONIC ACID"
"DB00400"	"BRD-K12423485"	"DDUHZTYCFQRHIY-CQLKUDPESA-N"	"GRISEOFULVIN"	""	""	""	"GRISEOFULVIN"
"DB00400"	"BRD-K08273968"	"DDUHZTYCFQRHIY-RBHXEPJQSA-N"	"GRISEOFULVIN"	""	""	""	"GRISEOFULVIN"
"DB00401"	"BRD-A96107863"	"CMRUBVBRILWITQ-UHFFFAOYSA-N"	"NISOLDIPINE"	""	"CACNA1D"	"Calcium channel blocker"	"NISOLDIPINE"
"DB00401"	"BRD-A84465106"	"VKQFCGNPDRICFG-UHFFFAOYSA-N"	"NISOLDIPINE"	""	"CACNA1D"	"Calcium channel blocker"	"NISOLDIPINE"
"DB00401"	"BRD-A84465106"	"VKQFCGNPDRICFG-UHFFFAOYSA-N"	"NISOLDIPINE"	""	"CACNA1S"	"Calcium channel blocker"	"NISOLDIPINE"
"DB00401"	"BRD-A96107863"	"CMRUBVBRILWITQ-UHFFFAOYSA-N"	"NISOLDIPINE"	""	"CACNA1C"	"Calcium channel blocker"	"NISOLDIPINE"
"DB00401"	"BRD-A96107863"	"CMRUBVBRILWITQ-UHFFFAOYSA-N"	"NISOLDIPINE"	""	"CACNA1S"	"Calcium channel blocker"	"NISOLDIPINE"
"DB00401"	"BRD-A84465106"	"VKQFCGNPDRICFG-UHFFFAOYSA-N"	"NISOLDIPINE"	""	"CACNA1C"	"Calcium channel blocker"	"NISOLDIPINE"
"DB00402"	"BRD-K29220403"	"GBBSUAFBMRNDJC-INIZCTEOSA-N"	"ESZOPICLONE"	""	"GABRA3"	"GABA receptor agonist"	"ESZOPICLONE"
"DB00402"	"BRD-K29220403"	"GBBSUAFBMRNDJC-INIZCTEOSA-N"	"ESZOPICLONE"	""	"GABRE"	"GABA receptor agonist"	"ESZOPICLONE"
"DB00402"	"BRD-K29220403"	"GBBSUAFBMRNDJC-INIZCTEOSA-N"	"ESZOPICLONE"	""	"GABRB3"	"GABA receptor agonist"	"ESZOPICLONE"
"DB00402"	"BRD-K29220403"	"GBBSUAFBMRNDJC-INIZCTEOSA-N"	"ESZOPICLONE"	""	"GABRA4"	"GABA receptor agonist"	"ESZOPICLONE"
"DB00402"	"BRD-K29220403"	"GBBSUAFBMRNDJC-INIZCTEOSA-N"	"ESZOPICLONE"	""	"GABRA5"	"GABA receptor agonist"	"ESZOPICLONE"
"DB00402"	"BRD-K29220403"	"GBBSUAFBMRNDJC-INIZCTEOSA-N"	"ESZOPICLONE"	""	"GABRG3"	"GABA receptor agonist"	"ESZOPICLONE"
"DB00402"	"BRD-K29220403"	"GBBSUAFBMRNDJC-INIZCTEOSA-N"	"ESZOPICLONE"	""	"GABRG1"	"GABA receptor agonist"	"ESZOPICLONE"
"DB00402"	"BRD-K29220403"	"GBBSUAFBMRNDJC-INIZCTEOSA-N"	"ESZOPICLONE"	""	"GABRG2"	"GABA receptor agonist"	"ESZOPICLONE"
"DB00402"	"BRD-K29220403"	"GBBSUAFBMRNDJC-INIZCTEOSA-N"	"ESZOPICLONE"	""	"GABRB1"	"GABA receptor agonist"	"ESZOPICLONE"
"DB00402"	"BRD-K29220403"	"GBBSUAFBMRNDJC-INIZCTEOSA-N"	"ESZOPICLONE"	""	"GABRA1"	"GABA receptor agonist"	"ESZOPICLONE"
"DB00402"	"BRD-K29220403"	"GBBSUAFBMRNDJC-INIZCTEOSA-N"	"ESZOPICLONE"	""	"GABRD"	"GABA receptor agonist"	"ESZOPICLONE"
"DB00402"	"BRD-K29220403"	"GBBSUAFBMRNDJC-INIZCTEOSA-N"	"ESZOPICLONE"	""	"GABRA6"	"GABA receptor agonist"	"ESZOPICLONE"
"DB00402"	"BRD-K29220403"	"GBBSUAFBMRNDJC-INIZCTEOSA-N"	"ESZOPICLONE"	""	"GABRA2"	"GABA receptor agonist"	"ESZOPICLONE"
"DB00402"	"BRD-K29220403"	"GBBSUAFBMRNDJC-INIZCTEOSA-N"	"ESZOPICLONE"	""	"GABRQ"	"GABA receptor agonist"	"ESZOPICLONE"
"DB00402"	"BRD-K29220403"	"GBBSUAFBMRNDJC-INIZCTEOSA-N"	"ESZOPICLONE"	""	"GABRP"	"GABA receptor agonist"	"ESZOPICLONE"
"DB00402"	"BRD-K29220403"	"GBBSUAFBMRNDJC-INIZCTEOSA-N"	"ESZOPICLONE"	""	"GABRB2"	"GABA receptor agonist"	"ESZOPICLONE"
"DB00404"	"BRD-K32398298"	"VREFGVBLTWBCJP-UHFFFAOYSA-N"	"ALPRAZOLAM"	""	"GABRB2"	"Benzodiazepine receptor agonist"	"ALPRAZOLAM"
"DB00404"	"BRD-K32398298"	"VREFGVBLTWBCJP-UHFFFAOYSA-N"	"ALPRAZOLAM"	""	"GABRQ"	"Benzodiazepine receptor agonist"	"ALPRAZOLAM"
"DB00404"	"BRD-K32398298"	"VREFGVBLTWBCJP-UHFFFAOYSA-N"	"ALPRAZOLAM"	""	"GABRB1"	"Benzodiazepine receptor agonist"	"ALPRAZOLAM"
"DB00404"	"BRD-K32398298"	"VREFGVBLTWBCJP-UHFFFAOYSA-N"	"ALPRAZOLAM"	""	"GABRE"	"Benzodiazepine receptor agonist"	"ALPRAZOLAM"
"DB00404"	"BRD-K32398298"	"VREFGVBLTWBCJP-UHFFFAOYSA-N"	"ALPRAZOLAM"	""	"GABRD"	"Benzodiazepine receptor agonist"	"ALPRAZOLAM"
"DB00404"	"BRD-K32398298"	"VREFGVBLTWBCJP-UHFFFAOYSA-N"	"ALPRAZOLAM"	""	"GABRA3"	"Benzodiazepine receptor agonist"	"ALPRAZOLAM"
"DB00404"	"BRD-K32398298"	"VREFGVBLTWBCJP-UHFFFAOYSA-N"	"ALPRAZOLAM"	""	"GABRA4"	"Benzodiazepine receptor agonist"	"ALPRAZOLAM"
"DB00404"	"BRD-K32398298"	"VREFGVBLTWBCJP-UHFFFAOYSA-N"	"ALPRAZOLAM"	""	"GABRA6"	"Benzodiazepine receptor agonist"	"ALPRAZOLAM"
"DB00404"	"BRD-K32398298"	"VREFGVBLTWBCJP-UHFFFAOYSA-N"	"ALPRAZOLAM"	""	"GABRB3"	"Benzodiazepine receptor agonist"	"ALPRAZOLAM"
"DB00404"	"BRD-K32398298"	"VREFGVBLTWBCJP-UHFFFAOYSA-N"	"ALPRAZOLAM"	""	"GABRA1"	"Benzodiazepine receptor agonist"	"ALPRAZOLAM"
"DB00404"	"BRD-K32398298"	"VREFGVBLTWBCJP-UHFFFAOYSA-N"	"ALPRAZOLAM"	""	"GABRG3"	"Benzodiazepine receptor agonist"	"ALPRAZOLAM"
"DB00404"	"BRD-K32398298"	"VREFGVBLTWBCJP-UHFFFAOYSA-N"	"ALPRAZOLAM"	""	"GABRG1"	"Benzodiazepine receptor agonist"	"ALPRAZOLAM"
"DB00404"	"BRD-K32398298"	"VREFGVBLTWBCJP-UHFFFAOYSA-N"	"ALPRAZOLAM"	""	"GABRG2"	"Benzodiazepine receptor agonist"	"ALPRAZOLAM"
"DB00404"	"BRD-K32398298"	"VREFGVBLTWBCJP-UHFFFAOYSA-N"	"ALPRAZOLAM"	""	"GABRP"	"Benzodiazepine receptor agonist"	"ALPRAZOLAM"
"DB00404"	"BRD-K32398298"	"VREFGVBLTWBCJP-UHFFFAOYSA-N"	"ALPRAZOLAM"	""	"GABRA5"	"Benzodiazepine receptor agonist"	"ALPRAZOLAM"
"DB00404"	"BRD-K32398298"	"VREFGVBLTWBCJP-UHFFFAOYSA-N"	"ALPRAZOLAM"	""	"GABRA2"	"Benzodiazepine receptor agonist"	"ALPRAZOLAM"
